datetime,plant,As_tot_in,As_diss_in,As_tot_out,As_tot_out_cens,As_diss_out,As_diss_out_cens,pH,hardness,cond,TDS,turbidity,DOC,DOC_cens,TOC,TOC_cens,algae,Ca_tot,Ca_diss,Mg_tot,Mg_diss,Mn_tot,Mn_diss,Mn_diss_cens,K_tot,K_diss,Na_tot,Na_diss,F,Cl,SO4,sulphide,sulphide_cens,alkalinity,Al_tot,Sb_tot,B,Fe_tot,Fe_diss,Fe_diss_cens,Li_tot,Mo_tot,Mo_tot_cens,nitrate_N,nitrite_N,nitrite_N_cens,NH4_N,NH4_N_cens,DRP,DRP_cens,TP,coagulant,temperature,year,month,season,As_removed_abs,As_removal_pct,As_LRV,meets_MAV,qa_exclude_multivar,qa_exclude_reason
2019-05-07 11:00:00,HCC,0.021,,0.0016,False,,False,,,,,,,False,,False,914.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,18.4,2019,5,Autumn,0.0194,92.38095238095238,1.1180993120779945,1.0,False,
2019-06-04 13:15:51,HCC,0.021,,0.0015,False,,False,,,,,,,False,,False,1199.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,13.6,2019,6,Winter,0.0195,92.85714285714285,1.146128035678238,1.0,False,
2019-07-09 09:50:00,HCC,0.0178,,0.0007778174593052023,True,,False,7.5,,15.3,124.0,,1.6,False,2.5,False,,,6.9,,2.9,0.021,0.0034,False,,3.3,,18.8,0.18,14.6,8.9,0.035355339059327376,True,40.7,0.086,0.00066,0.23,0.21,0.07,False,0.079,0.00036,False,0.45,0.003,False,0.018,False,,False,,Aluminium Sulphate,11.6,2019,7,Winter,0.017022182540694798,95.63023899266742,1.3595423149826595,1.0,False,
2019-08-13 12:25:00,HCC,0.018,,0.0007778174593052023,True,,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,12.1,2019,8,Winter,0.017222182540694797,95.67879189274888,1.3643948177770715,1.0,False,
2019-09-03 15:57:00,HCC,0.0141,,0.0007778174593052023,True,,False,,,,,,,False,,False,3753.0,,,,,,,False,,,,,,,,,False,36.7,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,12.4,2019,9,Spring,0.013322182540694798,94.48356411840282,1.2583414253291454,1.0,False,
2019-10-08 09:32:00,HCC,0.0162,,0.0011,False,,False,7.8,,,,,,False,2.6,False,3553.0,6.7,,,,0.032,0.0059,False,,2.9,,,,,,,False,39.4,0.09,0.00048,,0.26,0.05,False,,,False,,,False,,False,,False,,Aluminium Sulphate,13.8,2019,10,Spring,0.015099999999999999,93.20987654320987,1.1681223293844059,1.0,False,
2019-11-05 11:46:00,HCC,0.019,,0.0014,False,,False,,,,,,,False,,False,2659.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,15.2,2019,11,Spring,0.0176,92.63157894736842,1.132625565274591,1.0,False,
2019-12-03 08:16:00,HCC,0.023,,0.0017,False,,False,,,,,,,False,,False,3860.0,,,,,,,False,,,,,,,,,False,40.2,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,17.2,2019,12,Summer,0.0213,92.6086956521739,1.131278914639319,1.0,False,
2020-01-07 10:08:48,HCC,0.021,,0.00205,False,,False,7.6,,14.0,108.0,,1.8,False,2.4,False,1306.0,,6.02,,2.5,,0.0007,False,,3.02,,17.1,0.163,13.79,7.87,0.035355339059327376,True,40.2,0.0393,0.00051,0.216,0.144,0.039,False,0.0738,0.0004,False,0.263,0.0073,False,,False,,False,,Aluminium Sulphate,20.6,2020,1,Summer,0.01895,90.23809523809524,1.0104654336781649,1.0,False,
2020-02-04 10:06:00,HCC,0.025,,0.00288,False,,False,,,,,,,False,,False,1367.0,,,,,,,False,,,,,,,,,False,43.3,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,22.0,2020,2,Summer,0.02212,88.48,0.9385475209128068,1.0,False,
2020-03-03 11:22:00,HCC,0.025,,0.00283,False,,False,,,,,,,False,,False,3393.0,,,,,,,False,,,,,,,,,False,47.3,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,24.6,2020,3,Autumn,0.022170000000000002,88.67999999999999,0.9461535731477474,1.0,False,
2020-04-07 12:27:00,HCC,0.023,,0.00216,False,,False,,,,,,,False,,False,158.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,19.0,2020,4,Autumn,0.02084,90.60869565217392,1.027274084866662,1.0,False,
2020-05-12 11:09:00,HCC,0.022,,0.00144,False,,False,7.3,28.6,,170.0,,,False,2.8,False,1371.0,6.63,,2.92,,0.0922,0.00088,False,,3.45,20.4,,0.175,16.6,8.74,,False,42.6,0.156,0.00071,,0.462,0.048,False,,0.00046,False,0.391,0.0031,False,,False,,False,,Aluminium Sulphate,17.0,2020,5,Autumn,0.02056,93.45454545454547,1.1840601887269566,1.0,False,
2020-06-09 08:27:00,HCC,0.024,,0.00113,False,,False,,,,,,,False,,False,914.0,,,,,,,False,,,,,,,,,False,42.8,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,13.2,2020,6,Winter,0.02287,95.29166666666666,1.3271327982281864,1.0,False,
2020-07-07 09:11:00,HCC,0.0173,,0.0007778174593052023,True,,False,7.3,28.3,15.0,123.0,,0.35355339059327373,True,0.9,False,,6.45,6.6,2.83,2.86,0.0261,0.00472,False,3.14,3.21,18.6,18.8,0.153,15.7,8.44,0.035355339059327376,True,39.2,0.117,0.00048,0.238,0.277,0.064,False,0.082,0.00052,False,0.457,0.001414213562373095,True,0.0070710678118654745,True,,False,,Aluminium Sulphate,13.6,2020,7,Winter,0.016522182540694798,95.50394532193526,1.347168415802561,1.0,False,
2020-08-04 09:19:00,HCC,0.0195,,0.0007778174593052023,True,,False,,,,,,,False,,False,468.0,,,,,,,False,,,,,,,,,False,36.5,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,13.4,2020,8,Winter,0.0187221825406948,96.01119251638359,1.3991569240362836,1.0,False,
2020-09-08 11:12:00,HCC,0.0282,,0.0007778174593052023,True,,False,,,,,,,False,,False,4498.0,,,,,,,False,,,,,,,,,False,39.5,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,14.0,2020,9,Spring,0.027422182540694798,97.24178205920141,1.5593714209931266,1.0,False,
2020-10-13 11:00:00,HCC,0.0159,,0.00122,False,,False,7.6,,,,,,False,2.3,False,2716.0,6.2,,,,0.0201,0.00035355339059327376,True,,2.93,,,0.173,,,,False,37.1,0.038,0.00044,,0.152,0.037,False,,,False,,,False,,False,,False,,Aluminium Sulphate,15.0,2020,10,Spring,0.01468,92.32704402515722,1.1150372936457034,1.0,False,
2020-11-03 09:00:00,HCC,0.0195,,0.0016,False,,False,,,,,,,False,,False,6741.0,,,,,,,False,,,,,,,,,False,41.0,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,17.7,2020,11,Spring,0.0179,91.7948717948718,1.0859146287065933,1.0,False,
2020-12-01 09:05:00,HCC,0.0241,,0.00584,False,,False,,,,,,,False,,False,984.0,,,,,,,False,,,,,,,,,False,40.6,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,18.5,2020,12,Summer,0.01826,75.76763485477179,0.6156041954624689,1.0,False,
2021-01-19 08:42:00,HCC,0.0248,,0.0026,False,,False,7.6,25.1,14.7,73.0,,1.2,False,1.7,False,2322.0,6.65,6.0,2.74,2.45,0.0337,0.00035355339059327376,True,3.01,3.01,17.4,17.5,0.189,14.08,7.46,0.035355339059327376,True,40.3,0.036,0.00056,0.23,0.128,0.022,False,0.0744,0.00037,False,0.163,0.0096,False,0.0070710678118654745,True,,False,,Aluminium Sulphate,22.5,2021,1,Summer,0.022199999999999998,89.51612903225806,0.9794783328553983,1.0,False,
2021-02-02 13:52:00,HCC,0.035,,0.00343,False,,False,,,,,,,False,,False,683.0,,,,,,,False,,,,,,,,,False,43.2,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,24.6,2021,2,Summer,0.03157,90.19999999999999,1.0087739243075051,1.0,False,
2021-02-18 09:11:00,HCC,0.028,,0.00327,False,,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,,2021,2,Summer,0.024730000000000002,88.32142857142858,0.9326102786819331,1.0,False,
2021-03-02 13:35:00,HCC,0.0238,,0.00259,False,,False,,,,,,,False,,False,1479.0,,,,,,,False,,,,,,,,,False,44.9,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,23.0,2021,3,Autumn,0.021210000000000003,89.11764705882354,0.9632771929752603,1.0,False,
2021-04-20 11:54:09,HCC,0.0149,,0.00226,False,,False,7.4,31.1,,130.0,,,False,1.9,False,1915.0,7.26,,3.15,,0.618,0.00059,False,,3.37,19.5,,0.211,16.1,8.34,,False,41.9,0.81,0.0007,,2.07,0.028,False,,0.0004,False,0.28,0.0034,False,0.019,False,,False,,Aluminium Sulphate,17.2,2021,4,Autumn,0.01264,84.83221476510067,0.8190778292648732,1.0,False,
2021-05-04 12:34:00,HCC,0.0209,,0.00197,False,,False,,,,,,,False,,False,443.0,,,,,,,False,,,,,,,,,False,43.4,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,17.0,2021,5,Autumn,0.01893,90.57416267942584,1.025680059949461,1.0,False,
2021-06-01 12:37:00,HCC,0.0264,,0.00161,False,,False,,,,,,,False,,False,907.0,,,,,,,False,,,,,,,,,False,42.0,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,13.6,2021,6,Winter,0.02479,93.90151515151516,1.2147780508379813,1.0,False,
2021-07-13 08:40:00,HCC,0.0172,,0.0007778174593052023,True,,False,6.8,27.3,15.7,118.0,,2.7,False,3.0,False,,6.3,6.22,2.96,2.86,0.021,0.00613,False,3.49,3.48,20.4,20.3,0.189,16.0,8.22,0.035355339059327376,True,38.0,0.074,0.00064,0.0185,0.208,0.076,False,0.086,0.00037,False,0.535,0.0036,False,0.0192,False,,False,,Aluminium Sulphate,10.8,2021,7,Winter,0.0164221825406948,95.47780546915581,1.3446507595813144,1.0,False,
2021-08-10 09:10:00,HCC,0.0162,,0.0007778174593052023,True,,False,,,,,,,False,,False,1447.0,,,,,,,False,,,,,,,,,False,37.5,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,11.4,2021,8,Winter,0.015422182540694798,95.19865765860986,1.3186373272163965,1.0,False,
2021-09-14 11:35:29,HCC,0.0157,,0.0007778174593052023,True,,False,,,,,,,False,,False,3861.0,,,,,,,False,,,,,,,,,False,40.5,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,14.0,2021,9,Spring,0.014922182540694797,95.04574866684585,1.3050219650829993,1.0,False,
2021-10-19 11:57:00,HCC,0.0185,,0.00151,False,,False,7.4,30.1,,125.0,,,False,3.2,False,,7.7,,2.63,,0.0961,0.00303,False,,3.42,18.2,,0.281,16.1,11.26,,False,39.1,0.138,0.00049,,0.452,0.078,False,,0.00023,False,0.42,0.0029,False,0.0335,False,,False,,Aluminium Sulphate,16.8,2021,10,Spring,0.016989999999999998,91.83783783783784,1.0881947811098442,1.0,False,
2021-11-02 08:47:00,HCC,0.024,,0.00159,False,,False,,,,,,,False,,False,1330.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,17.8,2021,11,Spring,0.02241,93.375,1.1788141173911546,1.0,False,
2021-12-21 12:55:00,HCC,0.027,,0.00203,False,,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,21.8,2021,12,Summer,0.02497,92.48148148148148,1.1238677262457744,1.0,False,
2022-01-11 15:57:00,HCC,0.0295,,0.0022,False,,False,7.5,27.0,14.3,117.0,,1.6,False,3.1,False,784.0,6.21,6.24,2.88,2.78,0.174,0.00035355339059327376,True,2.96,2.85,17.5,16.9,0.172,14.38,8.33,0.035355339059327376,True,41.1,0.261,0.00049,0.219,0.78,0.026,False,0.0691,0.00032,False,0.268,0.0043,False,0.025,False,,False,,Aluminium Sulphate,22.1,2022,1,Summer,0.027299999999999998,92.54237288135593,1.1273993351559568,1.0,False,
2022-02-08 13:15:00,HCC,0.076,,0.00269,False,,False,,,,,,,False,,False,2399.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,24.2,2022,2,Summer,0.07331,96.46052631578948,1.4510613122783833,1.0,False,
2022-03-08 12:15:00,HCC,0.032,,0.0026,False,,False,,,,,,,False,,False,6121.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,23.9,2022,3,Autumn,0.029400000000000003,91.87500000000001,1.090176630349088,1.0,False,
2022-04-05 09:30:00,HCC,0.044,,0.00179,False,,False,,,,,,,False,,False,14399.0,,,,,,,False,,,,,,,,,False,44.9,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,21.1,2022,4,Autumn,0.04221,95.93181818181819,1.3905996455062943,1.0,False,
2022-04-26 09:57:00,HCC,0.023,,0.00149,False,,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,18.5,2022,4,Autumn,0.02151,93.5217391304348,1.1885415676053188,1.0,False,
2022-05-03 09:40:00,HCC,0.022,,0.00138,False,,False,,,,,,,False,,False,27441.0,,,,,,,False,,,,,,,,,False,43.5,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,19.2,2022,5,Autumn,0.02062,93.72727272727272,1.2025435944209697,1.0,False,
2022-06-07 08:00:00,HCC,0.0173,,0.0007778174593052023,True,,False,,,,,,,False,,False,3327.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,16.2,2022,6,Winter,0.016522182540694798,95.50394532193526,1.347168415802561,1.0,False,
2022-06-14 12:05:00,HCC,0.0229,,0.0007778174593052023,True,,False,7.0,30.1,,122.0,,,False,4.1,False,,7.08,,3.02,,0.254,0.00212,False,,3.46,17.2,,0.184,14.58,9.12,,False,36.9,1.16,0.0005,,3.71,0.118,False,,0.00023,False,0.673,0.0033,False,0.0119,False,,False,,Aluminium Sulphate,14.3,2022,6,Winter,0.0221221825406948,96.60341720827422,1.4689577950136536,1.0,False,
2022-07-12 16:07:00,HCC,0.0181,,0.0007778174593052023,True,,False,7.3,29.5,15.2,131.0,,2.3,False,5.3,False,,,6.88,,2.98,0.118,0.00184,False,,3.58,,16.3,0.169,14.31,10.87,0.035355339059327376,True,35.2,0.627,0.00053,0.201,1.06,0.1,False,0.0665,0.00034,False,0.74,0.0035,False,0.0304,False,,False,,Aluminium Sulphate,15.3,2022,7,Winter,0.0173221825406948,95.7026659706895,1.36680088754295,1.0,False,
2022-08-02 10:08:00,HCC,0.0166,,0.0007778174593052023,True,,False,,,,,,,False,,False,2880.0,,,,,,,False,,,,,,,,,False,34.5,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,12.8,2022,8,Winter,0.0158221825406948,95.31435265478794,1.3292304007138207,1.0,False,
2022-09-13 10:14:00,HCC,0.0172,,0.0007778174593052023,True,,False,,,,,,,False,,False,5983.0,,,,,,,False,,,,,,,,,False,30.4,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,13.8,2022,9,Spring,0.0164221825406948,95.47780546915581,1.3446507595813144,1.0,False,
2022-10-11 08:26:00,HCC,0.0126,,0.0007778174593052023,True,,False,7.3,26.2,,93.0,,,False,2.4,False,2458.0,6.16,,2.62,,0.0192,0.00203,False,,2.61,13.16,,0.131,9.98,6.39,,False,32.4,0.102,0.00034,,0.207,0.058,False,,0.00021,False,0.567,0.0022,False,0.0070710678118654745,True,,False,,Aluminium Sulphate,15.5,2022,10,Spring,0.011822182540694798,93.82684556106983,1.2094928577913284,1.0,False,
2022-11-08 09:33:00,HCC,0.0149,,0.00113,False,,False,,,,,,,False,,False,2692.0,,,,,,,False,,,,,,,,,False,38.2,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,18.4,2022,11,Spring,0.013770000000000001,92.41610738255034,1.1201078249288543,1.0,False,
2022-11-24 12:01:00,HCC,0.0172,,,False,,False,7.7,27.4,14.1,131.0,,2.4,False,3.6,False,,,6.61,2.76,2.65,0.0258,0.00283,False,,3.27,,16.3,0.169,12.51,8.12,0.035355339059327376,True,37.4,0.148,0.00046,0.196,0.303,0.089,False,0.0584,0.00027,False,0.47,0.0051,False,0.0156,False,,False,,Aluminium Sulphate,19.9,2022,11,Spring,,,,,False,
2022-12-06 09:11:00,HCC,0.026,,0.00117,False,,False,,,,,,,False,,False,3049.0,,,,,,,False,,,,,,,,,False,36.5,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,17.4,2022,12,Summer,0.024829999999999998,95.49999999999999,1.3467874862246563,1.0,False,
2023-01-17 12:21:42,HCC,0.0169,,0.0012,False,,False,7.5,28.0,13.6,108.0,,2.1,False,2.9,False,1277.0,,,,,,,False,,,,,,,,,False,37.5,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,23.2,2023,1,Summer,0.0157,92.89940828402366,1.1487054585660488,1.0,False,
2023-02-01 10:38:22,HCC,0.0159,,0.0007778174593052023,True,,False,7.4,27.0,14.5,82.0,,2.1,False,3.6,False,,6.2,,2.7,,0.056,,False,,,,,,,,,False,36.0,0.16,,,0.34,,False,,,False,0.42,0.005,False,,False,,False,,Aluminium Sulphate,24.0,2023,2,Summer,0.0151221825406948,95.10806629367798,1.310519436994217,1.0,False,
2023-03-21 09:54:00,HCC,0.017,,0.0015,False,,False,7.6,28.0,14.3,101.0,,0.6,False,3.3,False,1444.0,6.5,,2.8,,0.0174,,False,,,,,0.16,,,,False,39.0,0.038,,,0.155,,False,,,False,0.49,0.005,False,,False,,False,,Aluminium Sulphate,20.8,2023,3,Autumn,0.015500000000000002,91.1764705882353,1.0543576623225928,1.0,False,
2023-04-18 16:13:57,HCC,0.0174,,0.0013,False,,False,7.4,28.0,14.1,125.0,,0.7,False,5.7,False,,6.7,,2.7,,0.0174,0.0006,False,3.2,3.2,17.2,,0.17,13.3,7.3,,False,40.0,0.041,0.00048,0.2,0.165,0.05,False,0.067,0.00026,False,0.47,0.003,False,0.0070710678118654745,True,,False,,Aluminium Sulphate,19.0,2023,4,Autumn,0.0161,92.52873563218391,1.126605895975763,1.0,False,
2023-05-10 07:37:00,HCC,0.016,,0.0012,False,,False,,,,,,,False,,False,,,,,,0.06,,False,,,,,,,,,False,,0.62,,,,,False,,,False,0.65,0.008,False,,False,,False,,Aluminium Sulphate,17.8,2023,5,Autumn,0.0148,92.5,1.1249387366083,1.0,False,
2023-05-15 12:18:18,HCC,0.0157,,0.0007778174593052023,True,,False,7.5,26.0,13.2,86.0,,1.5,False,1.9,False,436.0,6.1,,2.6,,0.0192,,False,,,,,0.15,,,,False,34.0,0.099,,,0.21,,False,,,False,0.59,0.006,False,,False,,False,,Aluminium Sulphate,16.9,2023,5,Autumn,0.014922182540694797,95.04574866684585,1.3050219650829993,1.0,False,
2023-06-06 15:40:23,HCC,0.0154,,0.0007778174593052023,True,,False,7.5,28.0,13.2,111.0,,1.2,False,3.4,False,559.0,6.5,,2.8,,0.024,,False,,,,,0.016,,,,False,36.0,0.097,,,0.27,,False,,,False,0.51,0.002,False,,False,,False,,Aluminium Sulphate,15.2,2023,6,Winter,0.014622182540694799,94.94923727723895,1.2966430335102286,1.0,False,
2023-07-04 13:08:00,HCC,0.015,,0.0007778174593052023,True,,False,7.4,29.0,14.1,110.0,,1.0,False,2.9,False,,6.7,,2.9,,0.034,0.0073,False,3.3,3.1,15.8,15.9,0.15,13.3,8.0,0.001414213562373095,True,35.0,0.24,0.00042,0.181,0.46,0.11,False,0.056,0.00024,False,0.58,0.004,False,0.012,False,,False,,Aluminium Sulphate,13.4,2023,7,Winter,0.014222182540694798,94.81455027129866,1.2852135717294468,1.0,False,
2023-08-01 09:56:29,HCC,0.0163,,0.0007778174593052023,True,,False,7.7,29.0,14.0,112.0,,0.5,False,1.3,False,,6.7,,2.9,,0.02,,False,,,,,0.17,,,,False,38.0,0.055,,,0.25,,False,,,False,0.61,0.003,False,,False,,False,,Aluminium Sulphate,16.7,2023,8,Winter,0.015522182540694797,95.22811374659386,1.3213099170777234,1.0,False,
2023-09-05 08:45:35,HCC,0.0143,,0.0012,False,,False,7.5,28.0,14.4,113.0,,0.35355339059327373,True,0.7,False,,6.5,,2.8,,0.014,,False,,,,,0.16,,,,False,39.0,0.044,,,0.169,,False,,,False,0.44,0.001414213562373095,True,,False,,False,,Aluminium Sulphate,15.2,2023,9,Spring,0.0131,91.60839160839161,1.076154791417437,1.0,False,
2023-09-25 11:42:00,HCC,0.0137,,0.0013,False,,False,7.7,28.0,16.1,110.0,,1.2,False,2.1,False,,6.5,,2.9,,0.03,,False,,,,,0.15,,,,False,38.0,0.134,,,0.33,,False,,,False,0.44,0.004,False,,False,,False,,Aluminium Sulphate,18.3,2023,9,Spring,0.012400000000000001,90.5109489051095,1.02277721484957,1.0,False,
2023-10-12 09:53:00,HCC,0.0148,,0.0007778174593052023,True,,False,7.8,26.0,14.6,81.0,,0.8,False,1.6,False,2810.0,6.0,,2.6,,0.028,0.0007,False,3.2,3.3,16.9,,0.15,14.4,7.8,,False,37.0,0.085,0.00043,0.195,0.197,0.06,False,0.064,0.00014849242404917497,True,0.55,0.004,False,0.0070710678118654745,True,,False,,Aluminium Sulphate,18.3,2023,10,Spring,0.014022182540694799,94.7444766263162,1.279384028068723,1.0,False,
2023-10-27 13:16:00,HCC,0.0195,,,False,,False,7.7,27.0,14.8,121.0,,2.0,False,2.4,False,,6.2,,2.8,,0.039,,False,,,,,0.18,,,,False,39.0,0.063,,,0.23,,False,,,False,0.58,0.008,False,,False,,False,,Aluminium Sulphate,18.9,2023,10,Spring,,,,,False,
2023-11-08 07:57:00,HCC,0.0187,,0.0014,False,,False,7.6,28.0,15.2,113.0,,2.1,False,2.0,False,1426.0,6.4,,2.8,,0.032,,False,,,,,0.26,,,,False,41.0,0.041,,,0.182,,False,,,False,0.49,0.005,False,,False,,False,,Aluminium Sulphate,22.5,2023,11,Spring,0.017300000000000003,92.51336898395722,1.125713570858261,1.0,False,
2023-11-21 08:08:00,HCC,0.0195,,,False,,False,7.8,29.0,15.2,122.0,,2.3,False,2.7,False,1588.0,6.6,,3.0,,0.033,,False,,,,,0.17,,,,False,40.0,0.045,,,0.22,,False,,,False,0.49,0.007,False,,False,,False,,Aluminium Sulphate,21.0,2023,11,Spring,,,,,False,
2023-12-05 09:04:23,HCC,0.021,,0.0019,False,,False,7.5,27.0,14.5,113.0,,1.2,False,1.8,False,5691.0,6.1,,2.8,,0.113,,False,,,,,0.17,,,,False,38.0,0.153,,,0.51,,False,,,False,0.42,0.005,False,,False,,False,,Aluminium Sulphate,20.0,2023,12,Summer,0.019100000000000002,90.95238095238095,1.0434656937810904,1.0,False,
2023-12-12 09:11:55,HCC,0.0191,,0.0021,False,,False,7.4,27.0,15.2,113.0,,1.9,False,1.9,False,,6.2,,2.7,,0.021,,False,,,,,0.18,,,,False,40.0,0.153,,,0.153,,False,,,False,0.4,0.008,False,,False,,False,,Aluminium Sulphate,19.7,2023,12,Summer,0.016999999999999998,89.00523560209423,0.9588140725138082,1.0,False,
2024-01-16 08:27:00,HCC,0.0184,,0.0019,False,,False,7.3,25.0,14.6,117.0,,2.1,False,2.6,False,,5.8,,2.6,,0.0145,0.0018,False,3.1,3.2,17.8,18.1,0.17,14.3,6.4,0.001414213562373095,True,39.0,0.032,0.00045,0.21,0.121,0.05,False,0.07,0.00039,False,0.36,0.004,False,0.022,False,,False,,Aluminium Sulphate,27.4,2024,1,Summer,0.0165,89.67391304347827,0.9860642220567075,1.0,False,
2024-02-13 11:18:00,HCC,0.022,,0.002,False,,False,7.7,26.0,14.6,116.0,,1.8,False,1.3,False,221.0,6.0,,2.8,,0.0169,,False,,,,,0.18,,,,False,27.0,0.029,,,0.109,,False,,,False,0.29,0.006,False,,False,,False,,Aluminium Sulphate,24.8,2024,2,Summer,0.019999999999999997,90.9090909090909,1.0413926851582251,1.0,False,
2024-03-22 08:07:57,HCC,0.022,,0.0017,False,,False,7.6,27.0,14.7,111.0,,1.6,False,1.6,False,194.0,6.2,,2.8,,0.0162,,False,,,,,0.18,,,,False,41.0,0.039,,,0.116,,False,,,False,0.37,0.004,False,,False,,False,,Aluminium Sulphate,19.1,2024,3,Autumn,0.0203,92.27272727272727,1.1119737594439323,1.0,False,
2024-04-02 09:07:00,HCC,0.021,,0.0022,False,,False,7.0,27.0,15.3,104.0,,0.9,False,1.2,False,651.0,6.1,,2.9,,0.0164,,False,,,,,0.18,,,,False,41.0,0.029,,,0.105,,False,,,False,0.35,0.001414213562373095,True,,False,,False,,Aluminium Sulphate,18.9,2024,4,Autumn,0.0188,89.52380952380952,0.979796613911713,1.0,False,
2024-07-04 13:17:35,HCC,0.0156,,0.0007778174593052023,True,,False,7.4,24.0,14.9,128.0,,1.4,False,2.0,False,,5.8,6.3,2.4,2.7,0.0131,0.0036,False,,,,,0.17,,2.0,,False,40.0,0.038,,,0.147,0.07,False,,,False,0.49,0.003,False,0.021,False,0.02,False,0.031,Aluminium Sulphate,11.7,2024,7,Winter,0.014822182540694798,95.01399064547947,1.302246911028227,1.0,False,
2024-07-11 10:53:00,HCC,0.0158,,0.0007778174593052023,True,,False,7.3,27.0,15.2,113.0,,0.35355339059327373,True,1.8,False,,6.1,,2.8,,0.0142,0.0053,False,3.1,3.3,18.7,19.2,0.18,14.3,8.0,0.001414213562373095,True,38.0,0.037,0.00052,0.22,0.135,0.06,False,0.073,0.00041,False,0.49,0.003,False,0.02,False,,False,,Aluminium Sulphate,14.0,2024,7,Winter,0.0150221825406948,95.07710468794176,1.3077793996281881,1.0,False,
2024-08-07 15:05:00,HCC,0.0146,,0.0007778174593052023,True,,False,7.3,28.0,14.4,136.0,,1.4,False,1.7,False,981.0,6.4,6.7,2.8,2.9,0.012,0.0046,False,,,,,,,,,False,39.0,0.043,,,0.136,0.05,False,,,False,0.44,0.003,False,0.0070710678118654745,True,0.019,False,0.028,Aluminium Sulphate,11.6,2024,8,Winter,0.013822182540694799,94.67248315544383,1.2734751684582026,1.0,False,
