datetime,plant,As_tot_in,As_diss_in,As_tot_out,As_tot_out_cens,As_diss_out,As_diss_out_cens,pH,hardness,cond,TDS,turbidity,DOC,DOC_cens,TOC,TOC_cens,algae,Ca_tot,Ca_diss,Mg_tot,Mg_diss,Mn_tot,Mn_diss,Mn_diss_cens,K_tot,K_diss,Na_tot,Na_diss,F,Cl,SO4,sulphide,sulphide_cens,alkalinity,Al_tot,Sb_tot,B,Fe_tot,Fe_diss,Fe_diss_cens,Li_tot,Mo_tot,Mo_tot_cens,nitrate_N,nitrite_N,nitrite_N_cens,NH4_N,NH4_N_cens,DRP,DRP_cens,TP,coagulant,temperature,year,month,season,As_removed_abs,As_removal_pct,As_LRV,meets_MAV,qa_exclude_multivar,qa_exclude_reason
2024-10-04 14:02:00,HCC,0.0161,,0.0007778174593052023,True,,False,7.6,27.0,15.6,96.0,,2.4,False,2.9,False,3366.0,6.1,,2.9,,0.024,0.001,False,3.7,3.6,22.0,,0.18,16.5,8.2,,False,38.0,0.085,0.00063,0.24,0.27,0.07,False,0.085,0.0004,False,0.56,0.005,False,0.016,False,,False,,Aluminium Sulphate,13.5,2024,10,Spring,0.015322182540694798,95.16883565648942,1.3159481887056153,1.0,False,
2024-11-05 09:21:00,HCC,0.0175,,0.002,False,,False,7.5,26.0,15.7,123.0,,2.1,False,2.6,False,753.0,5.7,5.9,2.8,2.9,0.034,0.0018,False,,,,,0.18,,,,False,,0.06,,,0.23,0.07,False,,,False,0.43,0.006,False,0.035,False,,False,,Aluminium Sulphate,18.4,2024,11,Spring,0.015500000000000002,88.57142857142858,0.9420080530223133,1.0,False,
2024-11-22 07:34:00,HCC,0.023,,0.0134,False,,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,,2024,11,Spring,0.0096,41.73913043478261,0.23462303765278522,0.0,False,
2024-11-26 09:31:00,HCC,0.0228,,0.01273,False,,False,7.6,,,,,,False,,False,1508.0,,,,,,,False,,,,,0.167,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,20.7,2024,11,Spring,0.01007,44.16666666666667,0.2531064433467984,0.0,False,
2024-11-26 17:15:00,HCC,0.023,,0.013,False,,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,0.045,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,,2024,11,Spring,0.01,43.47826086956522,0.24778448371075615,0.0,False,
2024-11-27 14:54:00,HCC,0.025,,0.0123,False,,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,,2024,11,Spring,0.012700000000000001,50.8,0.3080348972326397,0.0,False,
2024-11-28 14:25:00,HCC,0.023,0.023,0.0129,False,0.0136,False,,,,,,,False,,False,,5.6,,2.8,,0.031,,False,3.5,,19.9,,,,,,False,,0.065,0.00071,0.24,0.176,,False,0.086,0.00041,False,,,False,,False,,False,,Aluminium Sulphate,,2024,11,Spring,0.0101,43.91304347826087,0.25113812571834393,0.0,False,
2024-11-29 08:49:00,HCC,0.024,0.022,0.0121,False,0.0121,False,7.5,25.0,,,,,False,,False,,5.5,,2.6,,0.034,0.0035,False,3.3,3.4,20.0,21.0,,,,,False,39.0,0.049,0.00057,0.24,0.176,0.07,False,0.082,0.00039,False,,,False,,False,,False,,Aluminium Sulphate,,2024,11,Spring,0.0119,49.58333333333334,0.29742587139515597,0.0,False,
2024-11-29 11:37:00,HCC,0.023,0.021,0.0116,False,0.0118,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate,,2024,11,Spring,0.0114,49.56521739130435,0.2972698467906744,0.0,False,
2024-11-30 10:33:00,HCC,0.023,0.023,0.011,False,0.0116,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2024,11,Spring,0.012,52.17391304347826,0.3203351508593678,0.0,False,
2024-12-01 10:42:00,HCC,0.023,0.022,0.0105,False,0.0114,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2024,12,Summer,0.012499999999999999,54.34782608695652,0.34053853694765474,0.0,False,
2024-12-02 20:29:00,HCC,0.022,0.023,0.0092,False,0.0111,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2024,12,Summer,0.012799999999999999,58.18181818181817,0.37863485347665093,1.0,False,
2024-12-03 13:08:00,HCC,0.023,0.021,0.0065,False,0.0071,False,7.3,,15.3,127.0,,,False,,False,965.0,,,,,,,False,,,,,0.17,16.5,8.2,0.001414213562373095,True,40.0,,,,,,False,,,False,0.34,0.006,False,0.029,False,,False,,Aluminium Sulphate / ACH,20.8,2024,12,Summer,0.0165,71.73913043478261,0.5488144793747374,1.0,False,
2024-12-04 13:10:00,HCC,0.023,0.021,0.006,False,0.0051,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2024,12,Summer,0.017,73.91304347826087,0.5835765856339492,1.0,False,
2024-12-05 15:39:00,HCC,0.022,0.021,0.0058,False,0.0051,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2024,12,Summer,0.0162,73.63636363636364,0.578994687259269,1.0,False,
2024-12-06 13:20:00,HCC,0.022,0.021,0.005,False,0.0049,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2024,12,Summer,0.016999999999999998,77.27272727272727,0.6434526764861874,1.0,False,
2024-12-09 15:26:00,HCC,0.022,0.021,0.0037,False,0.0037,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2024,12,Summer,0.018299999999999997,83.18181818181817,0.7742209567552112,1.0,False,
2024-12-11 11:12:41,HCC,,,0.0039,False,0.0035,False,7.4,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,21.9,2024,12,Summer,,,,1.0,False,
2024-12-13 09:58:00,HCC,,,0.005,False,0.0053,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2024,12,Summer,,,,1.0,False,
2024-12-16 13:01:00,HCC,,,0.0047,False,0.0052,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2024,12,Summer,,,,1.0,False,
2024-12-18 07:25:39,HCC,0.022,,0.008,False,,False,7.8,26.0,14.6,107.0,,2.9,False,2.9,False,1565.0,5.7,5.9,2.8,2.9,0.028,0.0014,False,,,,,0.19,,,,False,40.0,0.06,,,0.164,0.06,False,,,False,0.078,0.001414213562373095,True,0.0070710678118654745,True,0.00282842712474619,True,0.067,Aluminium Sulphate / ACH,21.4,2024,12,Summer,0.013999999999999999,63.63636363636363,0.43933269383026263,1.0,False,
2024-12-19 09:25:00,HCC,,,0.0046,False,0.005,False,,,,,,,False,,False,977.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,23.3,2024,12,Summer,,,,1.0,False,
2024-12-23 08:59:00,HCC,0.021,0.0198,0.0049,False,0.005,False,,,,,,,False,,False,610.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,23.2,2024,12,Summer,0.016100000000000003,76.66666666666667,0.6320232147054057,1.0,False,
2024-12-27 08:16:33,HCC,,,0.0048,False,0.005,False,7.8,,,,,,False,,False,654.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,26.2,2024,12,Summer,,,,1.0,False,
2024-12-30 08:06:23,HCC,,,0.005,False,0.0053,False,,,,,,,False,,False,960.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,20.6,2024,12,Summer,,,,1.0,False,
2025-01-08 11:41:00,HCC,0.023,0.021,0.0035,False,0.0031,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2025,1,Summer,0.0195,84.78260869565217,0.8176597916673173,1.0,False,
2025-01-14 15:42:11,HCC,0.023,,0.0048,False,0.005,False,7.7,24.0,15.1,125.0,,1.3,False,2.5,False,306.0,5.0,,2.7,,0.023,0.0008,False,3.2,3.2,19.8,19.8,0.19,15.7,7.6,0.001414213562373095,True,40.0,0.033,0.00055,0.23,0.109,0.03,False,0.083,0.00026,False,0.177,0.008,False,0.023,False,,False,,Aluminium Sulphate / ACH,25.5,2025,1,Summer,0.0182,79.1304347826087,0.6804865986420057,1.0,False,
2025-01-21 10:41:00,HCC,0.025,0.025,0.0035,False,0.0034,False,7.5,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,22.5,2025,1,Summer,0.021500000000000002,86.00000000000001,0.853871964321762,1.0,False,
2025-01-28 12:00:00,HCC,,,0.0051,False,0.0051,False,7.4,,,,,,False,,False,289.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,23.1,2025,1,Summer,,,,1.0,False,
2025-02-04 13:33:00,HCC,0.024,0.021,0.0049,False,0.0047,False,7.2,,,,,,False,,False,857.0,,,,,,,False,,,,,0.178,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,23.6,2025,2,Summer,0.0191,79.58333333333333,0.6900151616830924,1.0,False,
2025-02-13 09:48:00,HCC,0.023,0.022,0.0035,False,0.0031,False,7.3,,,,,,False,,False,2286.0,,,,,,,False,,,,,0.186,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,22.9,2025,2,Summer,0.0195,84.78260869565217,0.8176597916673173,1.0,False,
2025-02-18 11:10:00,HCC,0.024,0.024,0.0028,False,0.0031,False,7.5,25.0,15.0,112.0,,1.5,False,1.9,False,727.0,5.1,5.1,,2.9,0.0152,0.0014,False,,,,,0.18,,,,False,41.0,0.023,,,0.104,0.04,False,,,False,0.25,0.01,False,0.037,False,0.014,False,0.031,Aluminium Sulphate / ACH,23.0,2025,2,Summer,0.0212,88.33333333333334,0.9330532103693868,1.0,False,
2025-02-25 12:18:54,HCC,0.024,0.024,0.0027,False,0.0028,False,7.6,,,,,,False,,False,2472.0,,,,,,,False,,,,,0.194,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,25.3,2025,2,Summer,0.0213,88.75,0.9488474775526188,1.0,False,
2025-03-04 11:06:00,HCC,0.025,0.023,0.0023,False,0.0021,False,7.5,25.0,15.0,95.0,,0.8,False,1.5,False,807.0,5.2,,3.0,,0.021,0.0014,False,3.1,3.1,20.0,,0.18,15.1,7.5,,False,41.0,0.028,0.00043,0.24,0.114,0.04,False,0.073,0.00041,False,0.23,0.011,False,0.03,False,,False,,Aluminium Sulphate / ACH,22.8,2025,3,Autumn,0.0227,90.8,1.0362121726544447,1.0,False,
2025-03-11 09:03:00,HCC,,,0.002,False,0.002,False,7.6,,,,,,False,,False,333.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,21.3,2025,3,Autumn,,,,1.0,False,
2025-03-20 08:46:52,HCC,0.023,0.023,0.0022,False,0.0022,False,7.5,,,,,,False,,False,500.0,,,,,,,False,,,,,0.134,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,21.3,2025,3,Autumn,0.0208,90.43478260869566,1.0193051551953867,1.0,False,
2025-03-25 11:54:00,HCC,,,0.0024,False,0.0022,False,7.7,,,,,,False,,False,661.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,22.1,2025,3,Autumn,,,,1.0,False,
2025-03-28 15:54:00,HCC,0.023,0.022,0.0019,False,0.0021,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2025,3,Autumn,0.0211,91.73913043478261,1.082974235064764,1.0,False,
2025-03-29 13:44:00,HCC,,,0.0021,False,0.0021,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2025,3,Autumn,,,,1.0,False,
2025-03-30 13:45:00,HCC,,,0.0021,False,0.002,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2025,3,Autumn,,,,1.0,False,
2025-03-31 08:45:00,HCC,,,0.0022,False,0.002,False,,,,,,,False,,False,,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,,2025,3,Autumn,,,,1.0,False,
2025-04-01 08:48:05,HCC,0.023,0.022,0.0023,False,0.0019,False,7.6,,,,,,False,,False,756.0,,,,,,,False,,,,,0.187,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,21.7,2025,4,Autumn,0.0207,90.0,1.0,1.0,False,
2025-04-08 13:32:58,HCC,0.023,0.022,0.0024,False,0.0022,False,7.2,25.0,15.1,115.0,,1.0,False,1.5,False,452.0,5.5,,2.8,,0.024,0.001,False,3.0,3.2,18.8,,0.2,14.7,7.4,,False,41.0,0.035,0.0005,0.22,0.126,0.03,False,0.075,0.00038,False,0.28,0.005,False,0.022,False,,False,,Aluminium Sulphate / ACH,21.2,2025,4,Autumn,0.0206,89.56521739130436,0.9815165943059869,1.0,False,
2025-04-15 14:43:00,HCC,0.022,0.02,0.002,False,0.0022,False,7.6,,,,,,False,,False,3221.0,,,,,,,False,,,,,0.194,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,20.1,2025,4,Autumn,0.019999999999999997,90.9090909090909,1.0413926851582251,1.0,False,
2025-04-22 10:25:10,HCC,0.021,0.0196,0.0022,False,0.0021,False,7.6,,,,,,False,,False,1743.0,,,,,,,False,,,,,0.234,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,20.8,2025,4,Autumn,0.0188,89.52380952380952,0.979796613911713,1.0,False,
2025-04-29 08:01:29,HCC,0.022,0.0192,0.0023,False,0.0022,False,7.5,,,,,,False,,False,1266.0,,,,,,,False,,,,,0.175,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,19.5,2025,4,Autumn,0.0197,89.54545454545455,0.9806948448046133,1.0,False,
2025-05-08 10:41:00,HCC,0.021,0.019,0.0032,False,0.0031,False,7.5,31.0,15.0,141.0,,0.9,False,1.6,False,284.0,6.7,5.6,,2.9,0.0134,0.0031,False,,,,,0.19,,,,False,40.0,0.033,,,0.125,0.06,False,,,False,0.43,0.004,False,0.016,False,0.019,False,0.023,Aluminium Sulphate / ACH,18.6,2025,5,Autumn,0.0178,84.76190476190476,0.8170693164140133,1.0,False,
2025-05-13 07:57:32,HCC,0.0195,0.0195,0.002,False,0.0021,False,7.4,,,,,,False,,False,,,,,,,,False,,,,,0.194,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,16.4,2025,5,Autumn,0.0175,89.74358974358975,0.9890046156985368,1.0,False,
2025-05-22 16:21:00,HCC,0.0189,0.0193,0.002,False,0.002,False,7.5,,,,,,False,,False,462.0,,,,,,,False,,,,,0.218,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,14.4,2025,5,Autumn,0.0169,89.41798941798942,0.9754318085092629,1.0,False,
2025-05-28 16:23:00,HCC,0.0185,0.0185,0.0018,False,0.0019,False,7.6,,,,,,False,,False,,,,,,,,False,,,,,0.198,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,17.5,2025,5,Autumn,0.0167,90.27027027027027,1.0118992232997077,1.0,False,
2025-06-06 15:10:28,,0.0191,,0.0013,False,0.0015,False,7.4,26.0,15.9,124.0,,2.4,False,2.5,False,1617.0,5.8,6.0,,3.0,2.8,0.0092,False,,,,,0.19,,,,False,39.0,0.033,,,0.26,0.1,False,,,False,0.68,0.007,False,0.012,False,0.023,False,0.033,Aluminium Sulphate / ACH,15.7,2025,6,Winter,0.0178,93.19371727748691,1.1670900149408907,1.0,False,
2025-06-12 00:00:00,,,,,False,,False,,,,,,,False,,False,1913.0,,,,,,,False,,,,,,,,,False,,,,,,,False,,,False,0.75,0.006,False,,False,,False,,Aluminium Sulphate / ACH,16.1,2025,6,Winter,,,,,False,
2025-06-13 15:54:00,,0.0162,0.0158,0.0014,False,0.0014,False,7.4,,,,,,False,,False,,,,,,,,False,,,,,0.173,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,17.8,2025,6,Winter,0.014799999999999999,91.35802469135803,1.0633869788643928,1.0,False,
2025-06-17 13:12:00,,0.0165,0.014,0.0014,False,0.0011,False,7.5,,,,,,False,,False,,,,,,,,False,,,,,0.148,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,15.3,2025,6,Winter,0.0151,91.51515151515152,1.0713559085356683,1.0,False,
2025-06-25 13:02:00,,0.0173,0.017,0.0013,False,0.0014,False,7.5,,,,,,False,,False,,,,,,,,False,,,,,0.167,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,14.3,2025,6,Winter,0.016,92.48554913294798,1.1241027508219588,1.0,False,
2025-07-01 15:24:00,,0.0164,,0.0014,False,0.0012,False,7.0,26.0,15.2,126.0,,2.3,False,2.4,False,,6.1,,2.6,,0.021,0.0068,False,3.4,3.5,18.3,,0.19,15.1,9.4,,False,37.0,0.083,0.0006,0.22,0.21,0.09,False,0.076,0.00032,False,0.63,0.009,False,0.011,False,,False,,Aluminium Sulphate / ACH,15.0,2025,7,Winter,0.015000000000000001,91.46341463414635,1.06871581236946,1.0,False,
2025-07-09 16:19:00,,0.0137,0.0139,0.0013,False,0.0012,False,7.4,,,,,,False,,False,408.0,,,,,,,False,,,,,0.144,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,13.7,2025,7,Winter,0.012400000000000001,90.5109489051095,1.02277721484957,1.0,False,
2025-07-15 13:56:00,,0.0139,0.0121,0.0007778174593052023,True,0.0007071067811865475,True,7.4,,,,,,False,,False,,,,,,,,False,,,,,0.142,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,14.0,2025,7,Winter,0.013122182540694798,94.40419094025034,1.2521371129278607,1.0,False,
2025-07-23 14:56:00,,0.0145,0.0138,0.0019,False,0.0019,False,7.7,,,,,,False,,False,,,,,,,,False,,,,,0.151,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,14.4,2025,7,Winter,0.0126,86.89655172413792,0.882614401282146,1.0,False,
2025-07-31 10:05:43,,0.0141,0.0128,0.0013,False,0.0015,False,7.7,,,,,,False,,False,,,,,,,,False,,,,,0.144,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,13.7,2025,7,Winter,0.012799999999999999,90.78014184397162,1.0352757603485432,1.0,False,
2025-08-06 15:33:23,,0.0133,0.0142,0.002,False,0.0018,False,7.7,,,,,,False,,False,,,,,,,,False,,,,,0.141,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,14.5,2025,8,Winter,0.0113,84.96240601503759,0.8228216453031045,1.0,False,
2025-08-14 10:57:00,,0.0161,0.0135,0.0017,False,0.0019,False,7.5,26.0,14.6,106.0,1.7,0.9,False,2.0,False,542.0,6.4,6.5,2.7,2.7,0.0123,0.0071,False,2.9,3.1,16.3,16.9,0.165,12.9,7.5,0.001414213562373095,True,36.0,0.043,0.00044,0.2,0.13,0.07,False,0.058,0.00014849242404917497,True,0.51,0.003,False,0.015,False,0.018,False,0.107,Aluminium Sulphate / ACH,14.3,2025,8,Winter,0.0144,89.44099378881987,0.9763769546535758,1.0,False,
2025-08-20 09:23:00,,0.0156,0.0149,0.0016,False,0.0014,False,7.6,,,,3.0,,False,,False,,,,,,,,False,,,,,0.173,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,13.0,2025,8,Winter,0.013999999999999999,89.74358974358974,0.9890046156985367,1.0,False,
2025-08-27 11:02:00,,0.0159,0.015,0.0019,False,0.0021,False,7.6,,,,1.5,,False,,False,,,,,,,,False,,,,,0.154,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,16.1,2025,8,Winter,0.014,88.0503144654088,0.9226435233676226,1.0,False,
2025-09-02 14:25:28,,0.0149,0.0141,0.0014,False,0.0014,False,7.6,27.0,14.3,115.0,1.4,0.35355339059327373,True,2.1,False,292.0,6.6,6.4,2.8,2.7,0.0154,0.0074,False,3.0,3.0,16.9,16.5,0.16,13.4,8.4,0.001414213562373095,True,37.0,0.069,0.00047,0.196,0.187,0.08,False,0.062,0.00035,False,0.52,0.003,False,0.012,False,0.015,False,0.025,Aluminium Sulphate / ACH,16.3,2025,9,Spring,0.0135,90.60402684563759,1.027058232734036,1.0,False,
2025-09-09 15:29:00,,0.0164,0.0148,0.0016,False,0.0016,False,7.5,,,,8.8,,False,,False,,,,,,,,False,,,,,0.164,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,14.1,2025,9,Spring,0.0148,90.24390243902438,1.0107238653917732,1.0,False,
2025-09-17 09:44:00,,0.0123,0.0056,0.0012,False,0.0011,False,6.7,,,,1.2,,False,,False,,,,,,,,False,,,,,0.105,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,14.0,2025,9,Spring,0.0111,90.2439024390244,1.0107238653917732,1.0,False,
2025-09-24 16:03:00,,0.0155,0.0144,0.0012,False,0.0012,False,8.1,,,,3.5,,False,,False,,,,,,,,False,,,,,0.136,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,15.6,2025,9,Spring,0.0143,92.25806451612902,1.1111504521226667,1.0,False,
2025-10-02 12:43:16,,0.0146,0.0131,0.0015,False,0.0015,False,7.5,,,,2.3,,False,,False,656.0,,,,,,,False,,,,,0.12,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,17.1,2025,10,Spring,0.0131,89.72602739726028,0.9882615967287558,1.0,False,
2025-10-07 13:56:03,,0.0147,0.0141,0.0012,False,0.0011,False,7.3,,,,2.7,,False,,False,,,,,,,,False,,,,,0.123,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,17.0,2025,10,Spring,0.0135,91.83673469387756,1.0881360887005513,1.0,False,
2025-10-15 09:52:00,,0.0161,0.0152,0.0015,False,0.0014,False,7.5,25.0,14.4,112.0,3.2,2.8,False,3.4,False,,5.7,5.8,2.5,2.7,0.028,0.008,False,3.3,3.4,17.4,18.2,0.132,14.5,8.0,0.001414213562373095,True,35.0,0.23,0.00054,0.2,0.43,0.14,False,0.066,0.00035,False,,0.006,False,0.034,False,0.023,False,0.053,Aluminium Sulphate / ACH,16.9,2025,10,Spring,0.0146,90.6832298136646,1.0307346169761684,1.0,False,
2025-10-21 09:22:13,,0.0149,0.0133,0.0007778174593052023,True,0.001,False,7.6,,,,5.5,,False,,False,,,,,,,,False,,,,,0.103,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,17.2,2025,10,Spring,0.014122182540694798,94.77974859526711,1.2823085810860395,1.0,False,
2025-10-28 09:32:53,,0.0156,0.0155,0.0014,False,0.0014,False,7.7,,,,4.3,,False,,False,,,,,,,,False,,,,,0.112,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,18.0,2025,10,Spring,0.014199999999999999,91.02564102564102,1.0469965626762237,1.0,False,
2025-11-04 12:26:00,,0.0139,0.0133,0.0017,False,0.0015,False,7.3,25.0,13.1,108.0,4.3,2.1,False,2.3,False,733.0,5.8,5.8,2.4,2.6,0.0194,0.006,False,2.7,2.7,14.2,14.4,0.107,11.3,7.0,0.001414213562373095,True,35.0,0.087,0.00037,0.163,0.25,0.07,False,0.049,0.00039,False,0.43,0.004,False,0.014,False,0.013,False,0.031,Aluminium Sulphate / ACH,18.6,2025,11,Spring,0.012199999999999999,87.76978417266187,0.9125658788758211,1.0,False,
2025-11-12 06:17:53,,0.0146,0.0136,0.0015,False,0.0017,False,7.2,,,,2.4,,False,,False,,,,,,,,False,,,,,0.112,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,18.6,2025,11,Spring,0.0131,89.72602739726028,0.9882615967287558,1.0,False,
2025-11-20 09:17:26,,0.0138,0.013,0.0007071067811865475,True,0.0012,False,7.3,,,,4.4,,False,,False,411.0,,,,,,,False,,,,,0.152,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,21.6,2025,11,Spring,0.013092893218813453,94.8760378174888,1.290394084233227,1.0,False,
2025-11-26 09:07:00,,0.0164,0.015,0.0013,False,0.0013,False,7.5,,,,2.5,,False,,False,,,,,,,,False,,,,,0.149,,,,False,,,,,,,False,,,False,,,False,,False,,False,,Aluminium Sulphate / ACH,22.0,2025,11,Spring,0.015100000000000002,92.07317073170732,1.1009004957408612,1.0,False,
2025-12-03 00:00:00,,0.0181,0.0166,0.0016,False,0.0014,False,7.5,25.0,13.7,101.0,1.7,1.4,False,2.1,False,221.0,5.9,5.6,2.8,2.7,0.0146,0.0033,False,2.9,3.1,16.5,16.6,0.0169,13.0,7.4,0.001414213562373095,True,36.0,0.046,0.00046,0.197,0.161,0.07,False,0.062,0.00027,False,0.46,0.006,False,0.0070710678118654745,True,0.016,False,0.029,Aluminium Sulphate / ACH,,2025,12,Summer,0.0165,91.16022099447514,1.0535585922132598,1.0,False,
2025-12-10 00:00:00,,0.0167,0.0162,0.0013,False,0.0013,False,7.4,,,,1.7,,False,,False,,,,,,,,False,,,,,0.143,,,,False,36.7,,,,,,False,,,False,,,False,,False,,False,,,,2025,12,Summer,0.0154,92.21556886227545,1.1087731188407466,1.0,False,
2025-12-18 15:12:00,,0.0178,0.0172,0.0015,False,0.0016,False,7.2,,,,1.8,,False,,False,,,,,,,,False,,,,,0.136,,,,False,36.2,,,,,,False,,,False,,,False,,False,,False,,,,2025,12,Summer,0.0163,91.57303370786516,1.0743287432532127,1.0,False,
2025-12-22 09:37:00,,0.0186,0.0165,0.0019,False,0.0018,False,7.5,,,,2.1,,False,,False,,,,,,,,False,,,,,0.149,,,,False,36.4,,,,,,False,,,False,,,False,,False,,False,,,,2025,12,Summer,0.0167,89.78494623655914,0.9907593432650873,1.0,False,
2025-12-29 16:30:00,,0.0194,0.0178,0.0022,False,0.0021,False,7.6,,,,1.9,,False,,False,,,,,,,,False,,,,,0.139,,,,False,35.7,,,,,,False,,,False,,,False,,False,,False,,,,2025,12,Summer,0.0172,88.65979381443299,0.9453790491080198,1.0,False,
